SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
VINDHYATEL,EQ,724,745,716,726.55,725.05,711.45,12370,9056915.9,13-Jul-20,888,INE707A01012
VINYLINDIA,EQ,94,94,91.05,92.35,92.4,91.55,80377,7451348.1,13-Jul-20,1546,INE250B01029
VIPCLOTHNG,BE,7.9,8.15,7.65,7.85,7.95,7.9,17614,138628.9,13-Jul-20,70,INE450G01024
VIPIND,EQ,257,257.95,253,254.15,254,256.2,402130,102718692,13-Jul-20,6056,INE054A01027
VIPULLTD,EQ,14.6,15.3,14.05,15.25,15.3,14.6,6412,97303.05,13-Jul-20,51,INE946H01037
VISAKAIND,EQ,251.75,268.1,251.75,257.05,255,247.55,605155,158758721,13-Jul-20,11426,INE392A01013
VISASTEEL,BE,5.75,5.95,5.5,5.7,5.7,5.75,10259,57612.45,13-Jul-20,59,INE286H01012
VISHAL,BE,278,286.5,265,282.25,285,273,28402,7694339.65,13-Jul-20,133,INE755Q01025
VISHNU,EQ,135.05,140.4,128,130.5,131.1,134.35,25860,3446091.6,13-Jul-20,796,INE270I01014
VISHWARAJ,EQ,83.55,83.55,81,81.35,83,84.35,6552,536334.05,13-Jul-20,186,INE430N01014
VIVIDHA,BE,0.35,0.35,0.3,0.35,0.35,0.35,468327,154835.65,13-Jul-20,116,INE370E01029
VIVIMEDLAB,BE,13.1,13.1,13.1,13.1,13.1,12.5,107182,1404084.2,13-Jul-20,113,INE526G01021
VLSFINANCE,EQ,57.5,57.85,53.05,55.55,55.65,55.65,82477,4609295.7,13-Jul-20,753,INE709A01018
VMART,EQ,1895.05,1929.45,1755,1828.85,1830,1896.8,28968,53281041.65,13-Jul-20,4541,INE665J01013
VOLTAMP,EQ,1120,1123,1066.6,1078.4,1074.75,1103.9,13824,15038124.3,13-Jul-20,3541,INE540H01012
VOLTAS,EQ,567.8,567.8,548.5,553.6,553,562.6,1777304,987226270,13-Jul-20,32037,INE226A01021
VRLLOG,EQ,158.7,161.3,155.2,156.45,156,159.05,210655,33126286.25,13-Jul-20,4302,INE366I01010
VSSL,BE,61.65,61.65,59,59.3,59,61.65,1955,118146.55,13-Jul-20,23,INE050M01012
VSTIND,EQ,3289.95,3468.4,3289.95,3399.3,3395.05,3275.2,28711,97009621.45,13-Jul-20,4010,INE710A01016
VSTTILLERS,EQ,1326.2,1333.25,1305.9,1311.55,1311,1317.7,5821,7667612,13-Jul-20,626,INE764D01017
VTL,EQ,673,678.25,657.05,664.8,660.6,670.25,42165,28234734.85,13-Jul-20,2853,INE825A01012
WABAG,EQ,110.65,112.5,110.4,111.55,111.9,110.55,97102,10804303.8,13-Jul-20,1509,INE956G01038
WABCOINDIA,EQ,6912.2,6949.95,6912.2,6922.55,6924,6924.2,2838,19647680.85,13-Jul-20,379,INE342J01019
WALCHANNAG,EQ,56.6,57.65,54.05,55.05,55.45,56,165496,9227816.7,13-Jul-20,2017,INE711A01022
WANBURY,BE,27.35,27.35,27.35,27.35,27.35,26.05,8328,227770.8,13-Jul-20,25,INE107F01022
WATERBASE,EQ,102.3,102.3,97,97.7,97.4,100.4,112362,11110980.65,13-Jul-20,2185,INE054C01015
WEBELSOLAR,BE,20.9,21,20,20.05,20,20.35,28431,577351.8,13-Jul-20,137,INE855C01015
WEIZMANIND,EQ,25.8,27.25,25.4,25.55,25.75,25.85,2390,61749.65,13-Jul-20,89,INE080A01014
WELCORP,EQ,87.8,89.25,85.55,85.95,85.9,87.25,849402,73740702.7,13-Jul-20,7944,INE191B01025
WELENT,EQ,65.45,66.4,63.05,63.5,63.95,65.4,144360,9276900,13-Jul-20,1139,INE625G01013
WELINV,EQ,212.3,220,212.3,215.05,215,222.6,270,57979,13-Jul-20,6,INE389K01018
WELSPUNIND,EQ,33.45,33.9,31.25,31.65,31.6,32.5,1193937,38298710.7,13-Jul-20,5123,INE192B01031
WENDT,EQ,2701.35,2730,2682,2692.15,2688.7,2697.6,149,403093.1,13-Jul-20,82,INE274C01019
WESTLIFE,EQ,318.2,323.7,303.6,307.75,308.9,317.75,190788,59850580.35,13-Jul-20,4807,INE274F01020
WFL,SM,57.85,57.85,57.85,57.85,57.85,60.85,1600,92560,13-Jul-20,1,INE02WG01016
WHEELS,EQ,443.2,447.5,422.9,433.55,434.7,438.25,11923,5229992.65,13-Jul-20,713,INE715A01015
WHIRLPOOL,EQ,2215,2221.95,2185,2192.45,2199.15,2189.25,18186,39936160.75,13-Jul-20,2035,INE716A01013
WILLAMAGOR,EQ,17.25,17.4,16.7,17,17,17,3139,53940.95,13-Jul-20,44,INE210A01017
WINDMACHIN,EQ,14.7,14.7,13.8,13.95,14.1,14.25,245798,3463870.2,13-Jul-20,287,INE052A01021
WINSOME,BZ,0.15,0.15,0.1,0.15,0.15,0.15,1023,152.5,13-Jul-20,4,INE784B01035
WIPL,BE,50,50,50,50,50,50,60,3000,13-Jul-20,2,INE215F01023
WIPRO,EQ,223.95,229,222.55,227.6,227.8,222.1,12347310,2799582311,13-Jul-20,77983,INE075A01022
WOCKPHARMA,EQ,266,266,253.65,255.85,255.5,263.75,676530,174652124.3,13-Jul-20,11291,INE049B01025
WONDERLA,EQ,135.1,142,133.05,140.35,140,135.85,125538,17552359.45,13-Jul-20,1743,INE066O01014
WORTH,SM,47.5,50,46.4,49.8,48,48.5,33000,1625475,13-Jul-20,16,INE196Y01018
WSI,BE,1.4,1.4,1.4,1.4,1.4,1.45,400,560,13-Jul-20,2,INE100D01014
WSTCSTPAPR,EQ,188.2,189.8,184.6,185.65,185.55,188.85,65996,12313398.2,13-Jul-20,3059,INE976A01021
XCHANGING,EQ,44.3,47.5,43.1,43.9,44,43.5,35676,1600590.6,13-Jul-20,438,INE692G01013
XELPMOC,BE,78.5,80.3,75,80.3,78,76.5,9804,780123.15,13-Jul-20,123,INE01P501012
XPROINDIA,BE,26,26,24.85,24.95,24.85,24.85,4513,114823.4,13-Jul-20,47,INE445C01015
YESBANK,EQ,22.05,23.5,21,22.05,22.05,25.55,70087262,1574551965,13-Jul-20,174461,INE528G01035
ZEEL,EQ,172.8,174.9,170.6,173.75,173.6,170.1,15282639,2646003142,13-Jul-20,84319,INE256A01028
ZEEL,P2,3.5,3.5,3.45,3.45,3.45,3.5,258428,903388.4,13-Jul-20,28,INE256A04022
ZEELEARN,EQ,14.75,14.95,14.55,14.6,14.75,14.6,565488,8331743.65,13-Jul-20,1458,INE565L01011
ZEEMEDIA,BE,6.05,6.05,5.75,5.75,5.75,6.05,1285416,7465651.05,13-Jul-20,1890,INE966H01019
ZENITHBIR,BE,0.8,0.8,0.8,0.8,0.8,0.85,2235,1788,13-Jul-20,2,INE318D01020
ZENITHEXPO,EQ,37.95,37.95,36.7,36.7,36.7,37.05,46,1708.9,13-Jul-20,7,INE058B01018
ZENSARTECH,EQ,128.85,129.5,126.3,128.4,128.85,126.8,86484,11044365.05,13-Jul-20,2731,INE520A01027
ZENTEC,EQ,52,52.8,51.55,51.75,51.9,51.7,92482,4812416.5,13-Jul-20,634,INE251B01027
ZICOM,BE,2.6,2.6,2.6,2.6,2.6,2.7,7575,19695,13-Jul-20,19,INE871B01014
ZODIAC,SM,19.7,19.75,19.7,19.75,19.75,18.85,4000,78900,13-Jul-20,2,INE761Y01019
ZODIACLOTH,EQ,123.55,130,120.35,127.75,128.95,123.55,14563,1853014.25,13-Jul-20,309,INE206B01013
ZODJRDMKJ,EQ,39,39.5,35.3,35.3,35.3,39.2,10190,369371.75,13-Jul-20,199,INE077B01018
ZOTA,EQ,143,148.4,141.05,142.4,142,143.4,14379,2077523.35,13-Jul-20,343,INE358U01012
ZUARI,EQ,101,101,97.8,98.7,99.35,99.55,12889,1273352.55,13-Jul-20,295,INE840M01016
ZUARIGLOB,EQ,54.3,56.9,52,52.7,52.05,54.45,43352,2315055.85,13-Jul-20,424,INE217A01012
ZYDUSWELL,EQ,1379,1379,1323,1332.65,1333,1364.8,44184,59262102.85,13-Jul-20,3600,INE768C01010
